week_ending,trade_week,bias,static_bias,signal,static_signal,return,static_return,raw_return,prediction_timestamp,entry_timestamp,exit_timestamp,trade_timestamp,entry_source,recursive_bias,recursive_category,expected_return,corridor_low,corridor_high,direction,entry_price,exit_price,gross_return,transaction_cost,net_return,position,stop_price,target_price,stop_hit,target_hit,prior_archetype,prior_warning,realized_return,prediction_error,recursive_expected_return,stopped,stop_reason,size,regime,confidence,archetype,contained,equity,drawdown,capital
2024-05-03,2024-05-10,0.445,0.165,1,1,-0.029004862027235123,-0.029004862027235123,-0.027504862027235122,2024-05-03 21:00:00+00:00,2024-05-03,2024-05-10,2024-05-03,weekly_close,0.445,BULLISH_BIAS,0.0261,5474.42,5714.32,1,5452.214546280418,5302.252137442091,-0.027504862027235122,0.0015000000000000013,-0.029004862027235123,1.0,5474.42,5714.32,False,False,UNCLASSIFIED_DISPERSION,True,-0.027504862027235122,0.05360486202723512,0.0261,False,,1.0,0,0.445,UNCLASSIFIED_DISPERSION,False,1.0342198560188314,-0.02900486202723529,10342.198560188313
2024-05-10,2024-05-17,0.778,0.016,1,0,-0.01967455260771972,0.0,-0.01817455260771972,2024-05-10 21:00:00+00:00,2024-05-10,2024-05-17,2024-05-10,weekly_close,0.778,BULLISH_BIAS,0.0699,5556.24,5789.53,1,5302.252137442091,5205.886077030756,-0.01817455260771972,0.0015000000000000013,-0.01967455260771972,1.0,5556.24,5789.53,False,False,UNCLASSIFIED_DISPERSION,True,-0.01817455260771972,0.08807455260771972,0.0699,False,,1.0,0,0.778,COUNTER_TREND_EXHAUSTION,False,1.0138720430536405,-0.04810875695112049,10138.720430536405
2024-05-17,2024-05-24,0.251,0.193,1,1,0.0014476975732249943,0.0014476975732249943,0.0029476975732249944,2024-05-17 21:00:00+00:00,2024-05-17,2024-05-24,2024-05-17,weekly_close,0.251,BULLISH_BIAS,0.0136,5162.33,5391.39,1,5205.886077030756,5221.231454786505,0.0029476975732249944,0.0015,0.0014476975732249943,1.0,5162.33,5391.39,False,False,UNCLASSIFIED_DISPERSION,True,0.0029476975732249944,0.010652302426775005,0.0136,False,,1.0,0,0.251,IN_LINE_ACCURATE,True,1.01533982314993,-0.046730706308584447,10153.398231499299
2024-05-24,2024-05-31,-0.038,0.163,0,1,0.0,-0.03633396134419725,0.0,2024-05-24 21:00:00+00:00,2024-05-24,2024-05-31,2024-05-24,weekly_close,-0.038,NEUTRAL,-0.002,5096.0,5325.74,0,5221.231454786505,5221.231454786505,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,-0.03483396134419725,0.03283396134419725,-0.002,False,,1.0,0,0.038,UNCLASSIFIED_DISPERSION,False,1.01533982314993,-0.046730706308584447,10153.398231499299
2024-05-31,2024-06-07,0.039,0.031,0,0,0.0,0.0,0.0,2024-05-31 21:00:00+00:00,2024-05-31,2024-06-07,2024-05-31,weekly_close,0.039,NEUTRAL,0.0032,4929.62,5181.58,0,5039.3552801213655,5039.3552801213655,0.0,0.0,0.0,1.0,,,False,False,COUNTER_TREND_EXHAUSTION,True,-0.0008294071460853703,0.00402940714608537,0.0032,False,,1.0,0,0.039,UNCLASSIFIED_DISPERSION,True,1.01533982314993,-0.046730706308584447,10153.398231499299
2024-06-07,2024-06-14,-0.184,0.088,-1,0,-0.0041597594854755875,0.0,-0.002659759485475588,2024-06-07 21:00:00+00:00,2024-06-07,2024-06-14,2024-06-07,weekly_close,-0.184,NEUTRAL,-0.0098,4874.9,5096.44,-1,5035.17560284037,5048.56795891106,-0.002659759485475588,0.0014999999999999996,-0.0041597594854755875,1.0,5096.44,4874.9,False,False,UNCLASSIFIED_DISPERSION,True,0.002659759485475588,-0.012459759485475588,-0.0098,False,,1.0,0,0.184,UNCLASSIFIED_DISPERSION,True,1.011116253689601,-0.05069607729522996,10111.16253689601
2024-06-14,2024-06-21,0.006,0.067,0,0,0.0,0.0,0.0,2024-06-14 21:00:00+00:00,2024-06-14,2024-06-21,2024-06-14,weekly_close,0.006,NEUTRAL,0.0003,4939.18,5161.31,0,5048.56795891106,5048.56795891106,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,0.008257580628600714,-0.007957580628600714,0.0003,False,,1.0,0,0.006,IN_LINE_ACCURATE,True,1.011116253689601,-0.05069607729522996,10111.16253689601
2024-06-21,2024-06-28,0.118,0.079,1,0,0.019798761532238418,0.0,0.02129876153223842,2024-06-21 21:00:00+00:00,2024-06-21,2024-06-28,2024-06-21,weekly_close,0.118,NEUTRAL,0.0063,5010.22,5234.2,1,5090.256915890738,5198.673084080123,0.02129876153223842,0.0015000000000000013,0.019798761532238418,1.0,5010.22,5234.2,False,False,UNCLASSIFIED_DISPERSION,True,0.02129876153223842,-0.01499876153223842,0.0063,False,,1.0,0,0.118,IN_LINE_ACCURATE,True,1.0311351032777716,-0.03190103530797983,10311.351032777717
2024-06-28,2024-07-05,-0.083,0.059,0,0,0.0,0.0,0.0,2024-06-28 21:00:00+00:00,2024-06-28,2024-07-05,2024-06-28,weekly_close,-0.083,NEUTRAL,-0.0037,5049.64,5309.58,0,5198.673084080123,5198.673084080123,0.0,0.0,0.0,1.0,,,False,False,COUNTER_TREND_EXHAUSTION,True,0.012435483737679442,-0.016135483737679444,-0.0037,False,,1.0,0,0.083,UNCLASSIFIED_DISPERSION,True,1.0311351032777716,-0.03190103530797983,10311.351032777717
2024-07-05,2024-07-12,0.138,0.066,1,0,0.009797523043254375,0.0,0.011297523043254376,2024-07-05 21:00:00+00:00,2024-07-05,2024-07-12,2024-07-05,weekly_close,0.138,NEUTRAL,0.0073,5186.18,5417.76,1,5263.3210986747135,5322.783590071038,0.011297523043254376,0.0015000000000000013,0.009797523043254375,1.0,5186.18,5417.76,False,False,UNCLASSIFIED_DISPERSION,True,0.011297523043254376,-0.003997523043254376,0.0073,False,,1.0,0,0.138,IN_LINE_ACCURATE,True,1.0412376732128439,-0.02241606339325919,10412.37673212844
2024-07-12,2024-07-19,0.221,0.051,1,0,-0.006627338092811073,0.0,-0.0051273380928110734,2024-07-12 21:00:00+00:00,2024-07-12,2024-07-19,2024-07-12,weekly_close,0.221,NEUTRAL,0.0119,5269.2,5503.41,1,5322.783590071038,5295.491879009877,-0.0051273380928110734,0.0014999999999999996,-0.006627338092811073,1.0,5269.2,5503.41,False,False,UNCLASSIFIED_DISPERSION,True,-0.0051273380928110734,0.017027338092811074,0.0119,False,,1.0,1,0.221,UNCLASSIFIED_DISPERSION,True,1.0343370391174904,-0.028894842655253217,10343.370391174903
2024-07-19,2024-07-26,0.104,0.027,1,0,-0.0228549209344025,0.0,-0.0213549209344025,2024-07-19 21:00:00+00:00,2024-07-19,2024-07-26,2024-07-19,weekly_close,0.104,NEUTRAL,0.0055,5208.08,5441.08,1,5295.491879009877,5182.407068624851,-0.0213549209344025,0.0015000000000000013,-0.0228549209344025,1.0,5208.08,5441.08,False,False,UNCLASSIFIED_DISPERSION,True,-0.0213549209344025,0.026854920934402497,0.0055,False,,1.0,0,0.104,UNCLASSIFIED_DISPERSION,False,1.0106973478689363,-0.051089374245357866,10106.973478689362
2024-07-26,2024-08-02,0.317,0.011,1,0,0.010613588121499762,0.0,0.012113588121499763,2024-07-26 21:00:00+00:00,2024-07-26,2024-08-02,2024-07-26,weekly_close,0.317,BULLISH_BIAS,0.0175,5143.63,5402.75,1,5182.407068624851,5245.184613332121,0.012113588121499763,0.0015000000000000013,0.010613588121499762,1.0,5143.63,5402.75,False,False,COUNTER_TREND_EXHAUSTION,True,0.012113588121499763,0.0053864118785002385,0.0175,False,,1.0,0,0.317,IN_LINE_ACCURATE,True,1.0214244732347093,-0.041018027699483484,10214.244732347093
2024-08-02,2024-08-09,0.084,-0.007,0,0,0.0,0.0,0.0,2024-08-02 21:00:00+00:00,2024-08-02,2024-08-09,2024-08-02,weekly_close,0.084,NEUTRAL,0.0038,5160.14,5369.95,0,5245.184613332121,5245.184613332121,0.0,0.0,0.0,1.0,,,False,False,NONE,False,0.00031566540537553145,0.0034843345946244685,0.0038,False,,1.0,-1,0.084,IN_LINE_ACCURATE,True,1.0214244732347093,-0.041018027699483484,10214.244732347093
2024-08-09,2024-08-16,-0.279,0.024,-1,0,0.0059286120941198246,0.0,0.007428612094119824,2024-08-09 21:00:00+00:00,2024-08-09,2024-08-16,2024-08-09,weekly_close,-0.279,BEARISH_BIAS,-0.0129,5074.48,5284.35,-1,5246.840336659358,5207.863595078535,0.007428612094119824,0.0014999999999999996,0.0059286120941198246,1.0,5284.35,5074.48,False,False,NONE,False,-0.007428612094119824,-0.005471387905880176,-0.0129,False,,1.0,-1,0.279,IN_LINE_ACCURATE,True,1.0274801027199585,-0.03533259558045987,10274.801027199584
2024-08-16,2024-08-23,-0.104,0.094,-1,0,-0.0017467482029515633,0.0,-0.0002467482029515633,2024-08-16 21:00:00+00:00,2024-08-16,2024-08-23,2024-08-16,weekly_close,-0.104,NEUTRAL,-0.0055,5064.47,5293.62,-1,5207.863595078535,5209.148626061837,-0.0002467482029515633,0.0015,-0.0017467482029515633,1.0,5293.62,5064.47,False,False,UNCLASSIFIED_DISPERSION,True,0.0002467482029515633,-0.005746748202951563,-0.0055,False,,1.0,-1,0.104,UNCLASSIFIED_DISPERSION,True,1.025685353696964,-0.03701762663557562,10256.853536969638
2024-08-23,2024-08-30,0.554,-0.127,1,-1,-0.002862326474996123,-0.00013767352500387723,-0.0013623264749961228,2024-08-23 21:00:00+00:00,2024-08-23,2024-08-30,2024-08-23,weekly_close,0.554,BULLISH_BIAS,0.0348,5275.98,5505.18,1,5209.148626061837,5202.052064976363,-0.0013623264749961228,0.0015,-0.002862326474996123,1.0,5275.98,5505.18,False,False,UNCLASSIFIED_DISPERSION,True,-0.0013623264749961228,0.03616232647499612,0.0348,False,,1.0,-1,0.554,UNCLASSIFIED_DISPERSION,False,1.0227495073540613,-0.03977399657781122,10227.495073540613
2024-08-30,2024-09-06,-0.036,0.06,0,0,0.0,0.0,0.0,2024-08-30 21:00:00+00:00,2024-08-30,2024-09-06,2024-08-30,weekly_close,-0.036,NEUTRAL,-0.003,5056.35,5316.45,0,5202.052064976363,5202.052064976363,0.0,0.0,0.0,1.0,,,False,False,COUNTER_TREND_EXHAUSTION,True,0.0169874634953604,-0.0199874634953604,-0.003,False,,1.0,-1,0.036,MACRO_DECOUPLING,True,1.0227495073540613,-0.03977399657781122,10227.495073540613
2024-09-06,2024-09-13,0.022,0.084,0,0,0.0,0.0,0.0,2024-09-06 21:00:00+00:00,2024-09-06,2024-09-13,2024-09-06,weekly_close,0.022,NEUTRAL,0.0002,5159.27,5423.79,0,5290.4217345311135,5290.4217345311135,0.0,0.0,0.0,1.0,,,False,False,COUNTER_TREND_EXHAUSTION,True,0.006573660848261609,-0.006373660848261609,0.0002,False,,1.0,0,0.022,IN_LINE_ACCURATE,True,1.0227495073540613,-0.03977399657781122,10227.495073540613
2024-09-13,2024-09-20,0.116,0.097,1,0,0.013910124449173111,0.0,0.015410124449173113,2024-09-13 21:00:00+00:00,2024-09-13,2024-09-20,2024-09-13,weekly_close,0.116,NEUTRAL,0.0055,5221.33,5487.59,1,5325.199172758193,5407.26115472703,0.015410124449173113,0.0015000000000000013,0.013910124449173111,1.0,5221.33,5487.59,False,False,COUNTER_TREND_EXHAUSTION,True,0.015410124449173113,-0.009910124449173113,0.0055,False,,1.0,0,0.116,IN_LINE_ACCURATE,True,1.0369760802816868,-0.026417133370876478,10369.760802816867
2024-09-20,2024-09-27,0.181,0.072,1,0,0.033213015965430526,0.0,0.03471301596543053,2024-09-20 21:00:00+00:00,2024-09-20,2024-09-27,2024-09-20,weekly_close,0.181,NEUTRAL,0.0092,5322.01,5592.37,1,5407.26115472703,5594.963497520322,0.03471301596543053,0.0015000000000000013,0.033213015965430526,1.0,5322.01,5592.37,False,False,COUNTER_TREND_EXHAUSTION,True,0.03471301596543053,-0.025513015965430527,0.0092,False,,1.0,0,0.181,COUNTER_TREND_EXHAUSTION,False,1.071417183391852,0.0,10714.171833918519
2024-09-27,2024-10-04,0.23,-0.012,1,0,-0.017387438394597166,0.0,-0.015887438394597164,2024-09-27 21:00:00+00:00,2024-09-27,2024-10-04,2024-09-27,weekly_close,0.23,NEUTRAL,0.0124,5541.32,5787.49,1,5594.963497520322,5506.073859633448,-0.015887438394597164,0.0015000000000000013,-0.017387438394597166,1.0,5541.32,5787.49,False,False,UNCLASSIFIED_DISPERSION,True,-0.015887438394597164,0.028287438394597166,0.0124,False,,1.0,0,0.23,UNCLASSIFIED_DISPERSION,False,1.0527879831207134,-0.01738743839459711,10527.879831207134
2024-10-04,2024-10-11,-0.467,-0.091,-1,0,-0.004853934933220559,0.0,-0.0033539349332205592,2024-10-04 21:00:00+00:00,2024-10-04,2024-10-11,2024-10-04,weekly_close,-0.467,BEARISH_BIAS,-0.0277,5232.59,5474.86,-1,5506.073859633448,5524.540873096165,-0.0033539349332205592,0.0014999999999999996,-0.004853934933220559,1.0,5474.86,5232.59,False,False,UNCLASSIFIED_DISPERSION,True,0.0033539349332205592,-0.031053934933220558,-0.0277,False,,1.0,0,0.467,VOLATILITY_LIQUIDATION,False,1.047677818752169,-0.02215697583319498,10476.77818752169
2024-10-11,2024-10-18,0.108,-0.151,1,-1,-2.1532154959645698e-05,-0.0029784678450403544,0.0014784678450403543,2024-10-11 21:00:00+00:00,2024-10-11,2024-10-18,2024-10-11,weekly_close,0.108,NEUTRAL,0.0057,5434.76,5677.84,1,5524.540873096165,5532.708729135649,0.0014784678450403543,0.0015,-2.1532154959645698e-05,1.0,5434.76,5677.84,False,False,UNCLASSIFIED_DISPERSION,True,0.0014784678450403543,0.004221532154959646,0.0057,False,,1.0,0,0.108,IN_LINE_ACCURATE,True,1.0476552599910278,-0.02217803090071746,10476.552599910277
2024-10-18,2024-10-25,0.373,-0.044,1,0,0.03205178039589801,0.0,0.03355178039589801,2024-10-18 21:00:00+00:00,2024-10-18,2024-10-25,2024-10-18,weekly_close,0.373,BULLISH_BIAS,0.0211,5527.77,5771.21,1,5532.708729135649,5718.340957410076,0.03355178039589801,0.0015000000000000013,0.03205178039589801,1.0,5527.77,5771.21,False,False,UNCLASSIFIED_DISPERSION,True,0.03355178039589801,-0.012451780395898011,0.0211,False,,1.0,0,0.373,IN_LINE_ACCURATE,True,1.0812344763148676,0.0,10812.344763148676
2024-10-25,2024-11-01,0.236,-0.086,1,0,0.021951600966409857,0.0,0.023451600966409858,2024-10-25 21:00:00+00:00,2024-10-25,2024-11-01,2024-10-25,weekly_close,0.236,NEUTRAL,0.0128,5665.72,5917.33,1,5718.340957410076,5852.445207733135,0.023451600966409858,0.0015000000000000013,0.021951600966409857,1.0,5665.72,5917.33,False,False,UNCLASSIFIED_DISPERSION,True,0.023451600966409858,-0.010651600966409857,0.0128,False,,1.0,0,0.236,IN_LINE_ACCURATE,True,1.1049693040900566,0.0,11049.693040900565
2024-11-01,2024-11-08,0.033,-0.085,0,0,0.0,0.0,0.0,2024-11-01 21:00:00+00:00,2024-11-01,2024-11-08,2024-11-01,weekly_close,0.033,NEUTRAL,0.0017,5733.85,5991.36,0,5852.445207733135,5852.445207733135,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,0.013546532327542993,-0.011846532327542993,0.0017,False,,1.0,0,0.033,IN_LINE_ACCURATE,True,1.1049693040900566,0.0,11049.693040900565
2024-11-08,2024-11-15,-0.145,-0.087,-1,0,-0.011661180655531289,0.0,-0.010161180655531288,2024-11-08 22:00:00+00:00,2024-11-08,2024-11-15,2024-11-08,weekly_close,-0.145,NEUTRAL,-0.0077,5755.46,6016.46,-1,5931.725545934866,5991.99888080614,-0.010161180655531288,0.0015000000000000013,-0.011661180655531289,1.0,6016.46,5755.46,False,False,UNCLASSIFIED_DISPERSION,True,0.010161180655531288,-0.017861180655531286,-0.0077,False,,1.0,1,0.145,TREND_MOMENTUM_OVERRIDE,True,1.0920840574162456,-0.011661180655531456,10920.840574162456
2024-11-15,2024-11-22,0.652,-0.036,1,0,-0.0007327336635411506,0.0,0.0007672663364588495,2024-11-15 22:00:00+00:00,2024-11-15,2024-11-22,2024-11-15,weekly_close,0.652,BULLISH_BIAS,0.0454,6132.01,6395.66,1,5991.99888080614,5996.596339835482,0.0007672663364588495,0.0015,-0.0007327336635411506,1.0,6132.01,6395.66,False,False,UNCLASSIFIED_DISPERSION,True,0.0007672663364588495,0.04463273366354115,0.0454,False,,1.0,1,0.652,UNCLASSIFIED_DISPERSION,False,1.0912838506639602,-0.012385369779449595,10912.838506639602
2024-11-22,2024-11-29,-0.231,-0.059,-1,0,0.03982937801467662,0.0,0.04132937801467662,2024-11-22 22:00:00+00:00,2024-11-22,2024-11-29,2024-11-22,weekly_close,-0.231,NEUTRAL,-0.0125,5789.94,6053.79,-1,5996.596339835482,5748.760742904995,0.04132937801467662,0.0015000000000000013,0.03982937801467662,1.0,6053.79,5789.94,False,False,TREND_MOMENTUM_OVERRIDE,True,-0.04132937801467662,0.02882937801467662,-0.0125,False,,1.0,1,0.231,UNCLASSIFIED_DISPERSION,False,1.1347490076733668,0.0,11347.490076733668
2024-11-29,2024-12-06,0.214,0.054,1,0,0.023570975052249754,0.0,0.025070975052249755,2024-11-29 22:00:00+00:00,2024-11-29,2024-12-06,2024-11-29,weekly_close,0.214,NEUTRAL,0.0112,5669.24,5956.68,1,5748.760742904995,5892.887780071718,0.025070975052249755,0.0015000000000000013,0.023570975052249754,1.0,5669.24,5956.68,False,False,COUNTER_TREND_EXHAUSTION,True,0.025070975052249755,-0.013870975052249756,0.0112,False,,1.0,1,0.214,IN_LINE_ACCURATE,True,1.1614961482238009,0.0,11614.961482238008
2024-12-06,2024-12-13,0.019,-0.115,0,-1,0.0,-0.0038071650292150192,0.0,2024-12-06 22:00:00+00:00,2024-12-06,2024-12-13,2024-12-06,weekly_close,0.019,NEUTRAL,0.001,5769.04,6028.33,0,5892.887780071718,5892.887780071718,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,0.002307165029215019,-0.0013071650292150192,0.001,False,,1.0,1,0.019,IN_LINE_ACCURATE,True,1.1614961482238009,0.0,11614.961482238008
2024-12-13,2024-12-20,-0.713,-0.04,-1,0,0.0034444834744972743,0.0,0.004944483474497274,2024-12-13 22:00:00+00:00,2024-12-13,2024-12-20,2024-12-13,weekly_close,-0.713,BEARISH_BIAS,-0.0546,5454.18,5714.07,-1,5906.483644678989,5877.279133905485,0.004944483474497274,0.0015,0.0034444834744972743,1.0,5714.07,5454.18,False,False,UNCLASSIFIED_DISPERSION,True,-0.004944483474497274,-0.04965551652550273,-0.0546,False,,1.0,1,0.713,UNCLASSIFIED_DISPERSION,False,1.16549690251205,0.0,11654.969025120501
2024-12-20,2024-12-27,-0.225,-0.111,-1,-1,-0.007266264178359348,-0.007266264178359348,-0.005766264178359348,2024-12-20 22:00:00+00:00,2024-12-20,2024-12-27,2024-12-20,weekly_close,-0.225,NEUTRAL,-0.0121,5676.7,5935.3,-1,5877.279133905485,5911.169078041543,-0.005766264178359348,0.0014999999999999996,-0.007266264178359348,1.0,5935.3,5676.7,False,False,UNCLASSIFIED_DISPERSION,True,0.005766264178359348,-0.017866264178359348,-0.0121,False,,1.0,1,0.225,UNCLASSIFIED_DISPERSION,True,1.157028094119338,-0.007266264178359294,11570.280941193381
2024-12-27,2025-01-03,0.077,-0.008,0,0,0.0,0.0,0.0,2024-12-27 22:00:00+00:00,2024-12-27,2025-01-03,2024-12-27,weekly_close,0.077,NEUTRAL,0.004,5805.04,6065.13,0,5911.169078041543,5911.169078041543,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,0.037084169066029515,-0.03308416906602951,0.004,False,,1.0,1,0.077,TREND_MOMENTUM_OVERRIDE,False,1.157028094119338,-0.007266264178359294,11570.280941193381
2025-01-03,2025-01-10,0.35,-0.054,1,0,0.02062793544424074,0.0,0.022127935444240743,2025-01-03 22:00:00+00:00,2025-01-03,2025-01-10,2025-01-03,weekly_close,0.35,BULLISH_BIAS,0.0196,6115.61,6385.35,1,6130.379871509521,6266.0325215549565,0.022127935444240743,0.0015000000000000013,0.02062793544424074,1.0,6115.61,6385.35,False,False,UNCLASSIFIED_DISPERSION,True,0.022127935444240743,-0.0025279354442407434,0.0196,False,,1.0,1,0.35,IN_LINE_ACCURATE,True,1.1808951949520046,0.0,11808.951949520046
2025-01-10,2025-01-17,-0.304,-0.135,-1,-1,0.024485338383491595,0.024485338383491595,0.025985338383491596,2025-01-10 22:00:00+00:00,2025-01-10,2025-01-17,2025-01-10,weekly_close,-0.304,BEARISH_BIAS,-0.0167,6023.23,6298.93,-1,6266.0325215549565,6103.207546160388,0.025985338383491596,0.0015000000000000013,0.024485338383491595,1.0,6298.93,6023.23,False,False,UNCLASSIFIED_DISPERSION,True,-0.025985338383491596,0.009285338383491597,-0.0167,False,,1.0,1,0.304,IN_LINE_ACCURATE,True,1.2098098133958437,0.0,12098.098133958438
2025-01-17,2025-01-24,-0.485,-0.078,-1,0,0.05143693981298775,0.0,0.05293693981298775,2025-01-17 22:00:00+00:00,2025-01-17,2025-01-24,2025-01-17,weekly_close,-0.485,BEARISH_BIAS,-0.029,5791.85,6060.39,-1,6103.207546160388,5780.122415623123,0.05293693981298775,0.0015000000000000013,0.05143693981298775,1.0,6060.39,5791.85,False,False,UNCLASSIFIED_DISPERSION,True,-0.05293693981298775,0.023936939812987747,-0.029,False,,1.0,1,0.485,COUNTER_TREND_EXHAUSTION,False,1.2720387279526475,0.0,12720.387279526474
