week_ending,trade_week,signal,net_return,equity,capital,drawdown
2026-06-05,2026-06-12,1,-0.013767973436025704,1.9013199308951518,19013.19930895152,-0.013767973436025649
2026-06-12,2026-06-19,-1,0.007303785379545071,1.9152067636082615,19152.067636082615,-0.006564746379568609
2026-06-19,2026-06-26,-1,-0.01875141438426503,1.8792939279522958,18792.939279522958,-0.02519306248414277
2026-06-26,2026-07-03,1,0.000527669626285089,1.880285574276938,18802.85574276938,-0.024678686471723776
2026-07-03,2026-07-10,0,0.0,1.880285574276938,18802.85574276938,-0.024678686471723776
2026-07-10,2026-07-17,0,0.0,1.880285574276938,18802.85574276938,-0.024678686471723776
2026-07-17,2026-07-24,1,0.002029626820526932,1.8841018523087403,18841.0185230874,-0.02269914817515528
2026-07-24,2026-07-31,1,0.015014341393303987,1.91239040073906,19123.9040073906,-0.008025619541890294
2026-07-31,2026-08-07,-1,0.046673005274818824,2.001647408000267,20016.47408000267,0.0
2026-08-07,2026-08-14,0,0.0,2.001647408000267,20016.47408000267,0.0
2026-08-14,2026-08-21,-1,0.00048262851824015926,2.00261346012283,20026.1346012283,0.0
2026-08-21,2026-08-28,-1,-0.04310462537137777,1.9162915571605565,19162.915571605565,-0.043104625371377825
2026-08-28,2026-09-04,0,0.0,1.9162915571605565,19162.915571605565,-0.043104625371377825
2026-09-04,2026-09-11,1,-0.015142468304194023,1.887274172994658,18872.74172994658,-0.05759438325212163
2026-09-11,2026-09-18,1,-0.0006836530050630661,1.8859839323349123,18859.839323349122,-0.058238661683999715
