week_ending,trade_week,signal,net_return,equity,capital,drawdown
2025-02-21,2025-02-28,0,0.0,1.339475272606447,13394.75272606447,-0.013727480562505057
2025-02-28,2025-03-07,0,0.0,1.339475272606447,13394.75272606447,-0.013727480562505057
2025-03-07,2025-03-14,0,0.0,1.339475272606447,13394.75272606447,-0.013727480562505057
2025-03-14,2025-03-21,-1,0.03495127391879432,1.3862916397667664,13862.916397667665,0.0
2025-03-21,2025-03-28,0,0.0,1.3862916397667664,13862.916397667665,0.0
2025-03-28,2025-04-04,1,-0.02119963230323524,1.3569027667386617,13569.027667386617,-0.021199632303235405
2025-04-04,2025-04-11,-1,0.0003187682824732931,1.3573353043030982,13573.353043030982,-0.020887621791140454
2025-04-11,2025-04-18,1,0.0034806206114837437,1.3620596735399502,13620.596735399502,-0.01747970306658786
2025-04-18,2025-04-25,-1,-0.0004058108641791778,1.3615069349267674,13615.069349267675,-0.01787842047735988
2025-04-25,2025-05-02,-1,0.036860073487230915,1.4116921806015426,14116.921806015425,0.0
2025-05-02,2025-05-09,-1,0.01573047411489964,1.4338987679067012,14338.987679067013,0.0
2025-05-09,2025-05-16,-1,0.02862833962163641,1.4749489088173804,14749.489088173805,0.0
2025-05-16,2025-05-23,-1,0.0008559868086018287,1.4762114456266897,14762.114456266898,0.0
2025-05-23,2025-05-30,1,0.03140008578589654,1.52256461165749,15225.6461165749,0.0
2025-05-30,2025-06-06,-1,-0.012961315628149339,1.5028301711615466,15028.301711615466,-0.012961315628149395
2025-06-06,2025-06-13,1,0.004204713970094533,1.509149142176909,15091.49142176909,-0.008811100282947404
2025-06-13,2025-06-20,1,0.02772128780331623,1.5509846998853227,15509.846998853227,0.0
2025-06-20,2025-06-27,-1,0.011349256435256139,1.5685872229714801,15685.872229714802,0.0
2025-06-27,2025-07-04,1,0.012564580195237485,1.58829586292773,15882.9586292773,0.0
2025-07-04,2025-07-11,0,0.0,1.58829586292773,15882.9586292773,0.0
2025-07-11,2025-07-18,-1,0.030000172235340516,1.6359450123762405,16359.450123762404,0.0
2025-07-18,2025-07-25,1,0.021433300295931323,1.6710087130941313,16710.087130941312,0.0
2025-07-25,2025-08-01,1,0.007753609100979386,1.6839650614597939,16839.65061459794,0.0
2025-08-01,2025-08-08,1,0.014174156695695939,1.707833846111002,17078.33846111002,0.0
2025-08-08,2025-08-15,1,0.01712999721187286,1.7370890351332255,17370.890351332255,0.0
2025-08-15,2025-08-22,-1,-0.0008036959708017087,1.7356929436747652,17356.929436747654,-0.0008036959708016544
2025-08-22,2025-08-29,1,0.03030481305930316,1.7882927938611806,17882.927938611807,0.0
2025-08-29,2025-09-05,1,0.025376462427626978,1.8336733387541948,18336.733387541946,0.0
2025-09-05,2025-09-12,0,0.0,1.8336733387541948,18336.733387541946,0.0
2025-09-12,2025-09-19,1,-0.005754781768715965,1.8231209488545517,18231.209488545515,-0.005754781768715911
2025-09-19,2025-09-26,-1,0.02517539880342018,1.869018745808835,18690.18745808835,0.0
2025-09-26,2025-10-03,1,0.015347531219489563,1.897703569359947,18977.03569359947,0.0
2025-10-03,2025-10-10,1,0.002023053273651433,1.9015427247783607,19015.427247783606,0.0
2025-10-10,2025-10-17,0,0.0,1.9015427247783607,19015.427247783606,0.0
2025-10-17,2025-10-24,1,0.009689789875206689,1.919968274220191,19199.68274220191,0.0
2025-10-24,2025-10-31,1,0.02074691674157375,1.9598016961519,19598.016961519,0.0
2025-10-31,2025-11-07,1,0.005863030273540794,1.971292072826575,19712.92072826575,0.0
2025-11-07,2025-11-14,-1,-0.019485856742533503,1.9328797578977843,19328.797578977843,-0.019485856742533558
2025-11-14,2025-11-21,0,0.0,1.9328797578977843,19328.797578977843,-0.019485856742533558
2025-11-21,2025-11-28,1,0.0036912054738465496,1.9400144142404236,19400.144142404235,-0.015866577569757734
2025-11-28,2025-12-05,-1,-0.005142594028505641,1.930037707698536,19300.37707698536,-0.02092757623120034
2025-12-05,2025-12-12,1,-0.00011560023011297641,1.9298145948953995,19298.145948953996,-0.021040757228685147
2025-12-12,2025-12-19,1,-0.007978002454326281,1.9144185293209295,19144.185293209295,-0.028850896470200005
2025-12-19,2025-12-26,1,-0.014388111949433513,1.88687366120299,18868.7366120299,-0.04282389849137891
2025-12-26,2026-01-02,1,0.0221086432612701,1.9285898778576134,19285.898778576135,-0.021662033524911584
2026-01-02,2026-01-09,-1,0.03479895545349537,1.9957027911052425,19957.027911052424,0.0
2026-01-09,2026-01-16,1,0.02774516513900599,2.0510738946128324,20510.738946128324,0.0
2026-01-16,2026-01-23,-1,0.005854911475355497,2.063082750695203,20630.82750695203,0.0
2026-01-23,2026-01-30,1,0.02133069128607873,2.1070897319479163,21070.89731947916,0.0
2026-01-30,2026-02-06,1,0.017989408541821572,2.1449950299702043,21449.950299702043,0.0
2026-02-06,2026-02-13,-1,-0.015366483694482624,2.1120339988174206,21120.339988174204,-0.015366483694482791
2026-02-13,2026-02-20,1,0.0294096561780815,2.1741481925590596,21741.481925590597,0.0
2026-02-20,2026-02-27,-1,0.02100803028839021,2.219822763639789,22198.22763639789,0.0
2026-02-27,2026-03-06,0,0.0,2.219822763639789,22198.22763639789,0.0
2026-03-06,2026-03-13,1,-0.012998053503240181,2.190969388590289,21909.69388590289,-0.012998053503240015
2026-03-13,2026-03-20,1,-0.007145566512473387,2.175313671097324,21753.13671097324,-0.020050741559873186
2026-03-20,2026-03-27,1,0.01625642097342711,2.210676485883933,22106.76485883933,-0.004120273882072922
2026-03-27,2026-04-03,1,0.001801917922647224,2.214659943465022,22146.59943465022,-0.0023257803547801492
2026-04-03,2026-04-10,-1,-0.007296866942278322,2.198499864535164,21984.99864535164,-0.00960567638727261
2026-04-10,2026-04-17,1,0.000802347490587886,2.2002638253845315,22002.638253845314,-0.00881103598702948
2026-04-17,2026-04-24,-1,0.011636310830566876,2.225866779165958,22258.66779165958,0.0
2026-04-24,2026-05-01,0,0.0,2.225866779165958,22258.66779165958,0.0
2026-05-01,2026-05-08,1,-0.005339276741671171,2.213982260441899,22139.822604418987,-0.005339276741671006
2026-05-08,2026-05-15,-1,0.031124665611995173,2.2828917179690422,22828.917179690423,0.0
2026-05-15,2026-05-22,1,0.031981738879048704,2.355902564782271,23559.025647822713,0.0
2026-05-22,2026-05-29,-1,0.00939059602522635,2.3780258940429357,23780.258940429358,0.0
2026-05-29,2026-06-05,-1,0.035419810490986026,2.462255120552594,24622.55120552594,0.0
2026-06-05,2026-06-12,1,0.044410738299750785,2.5716056883386766,25716.056883386766,0.0
2026-06-12,2026-06-19,-1,0.01688918701361236,2.615038017734298,26150.380177342977,0.0
2026-06-19,2026-06-26,-1,-0.012383372307547658,2.582655028362302,25826.550283623023,-0.012383372307547824
2026-06-26,2026-07-03,1,0.020272066297946145,2.6350107823219866,26350.107823219867,0.0
2026-07-03,2026-07-10,0,0.0,2.6350107823219866,26350.107823219867,0.0
2026-07-10,2026-07-17,0,0.0,2.6350107823219866,26350.107823219867,0.0
2026-07-17,2026-07-24,1,0.002029626820526932,2.6403588708781647,26403.588708781648,0.0
2026-07-24,2026-07-31,1,0.015014341393303987,2.680002120366368,26800.02120366368,0.0
2026-07-31,2026-08-07,-1,0.040204832849344785,2.7877511576515874,27877.511576515873,0.0
2026-08-07,2026-08-14,1,-0.011854105105228496,2.754704862421563,27547.04862421563,-0.011854105105228552
2026-08-14,2026-08-21,-1,0.00048262851824015926,2.7560343615475027,27560.343615475027,-0.011377197716170295
2026-08-21,2026-08-28,-1,-0.0012932452521026692,2.7524701331948,27524.701331948,-0.01265572946134419
2026-08-28,2026-09-04,1,-0.020169266264582764,2.6969548301930826,26969.548301930827,-0.03256973894864845
2026-09-04,2026-09-11,1,-0.00640772927480787,2.67967347377482,26796.7347377482,-0.038768770153722265
2026-09-11,2026-09-18,1,-0.0006836530050630661,2.677841506951886,26778.415069518862,-0.03942591877256707
